"Source","Target","Weight"
"STCP_FTS2","STCP_PT2","1"
"STCP_FTS2","STCP_RBR1","1"
"STCP_FTS2","STCP_RBSS2","1"
"STCP_FTS2","STCP_RFL2","1"
"STCP_FTS2","STCP_RMT1","1"
"STCP_FTS2","STCP_RMT2","1"
"STCP_FTS2","STCP_SJB1","1"
"STCP_FTS2","STCP_SO1","1"
"STCP_FTS2","STCP_SO2","1"
"STCP_FTS2","STCP_SO3","1"
"STCP_FTS2","STCP_SO4","1"
"STCP_FTS2","STCP_VAL","1"
"STCP_FTS2","STCP_VIS1","1"
"STCP_FTSR1","STCP_FTSR2","1"
"STCP_FTSR1","STCP_FTSR4","1"
"STCP_FTSR1","STCP_GOA1","1"
"STCP_FTSR1","STCP_GOA2","1"
"STCP_FTSR1","STCP_GUFE1","1"
"STCP_FTSR1","STCP_GUFE2","1"
"STCP_FTSR1","STCP_GUFS1","1"
"STCP_FTSR1","STCP_GUFS2","1"
"STCP_FTSR1","STCP_GUIF2","1"
"STCP_FTSR1","STCP_ISRH4","1"
"STCP_FTSR1","STCP_LARJ1","1"
"STCP_FTSR1","STCP_LARJ2","1"
"STCP_FTSR1","STCP_LIN1","1"
"STCP_FTSR1","STCP_LMG1","1"
"STCP_FTSR1","STCP_LMG2","1"
"STCP_FTSR1","STCP_PRD1","1"
"STCP_FTSR1","STCP_STN2","1"
"STCP_FTSR2","STCP_FTSR4","1"
"STCP_FTSR2","STCP_GOA1","1"
"STCP_FTSR2","STCP_GOA2","1"
"STCP_FTSR2","STCP_GUFE1","1"
"STCP_FTSR2","STCP_GUFE2","1"
"STCP_FTSR2","STCP_GUFS1","1"
"STCP_FTSR2","STCP_GUFS2","1"
"STCP_FTSR2","STCP_GUIF2","1"
"STCP_FTSR2","STCP_ISRH4","1"
"STCP_FTSR2","STCP_LARJ1","1"
"STCP_FTSR2","STCP_LARJ2","1"
"STCP_FTSR2","STCP_LIN1","1"
"STCP_FTSR2","STCP_LMG1","1"
"STCP_FTSR2","STCP_LMG2","1"
"STCP_FTSR2","STCP_PRD1","1"
"STCP_FTSR2","STCP_STN2","1"
"STCP_FTSR4","STCP_GOA1","1"
"STCP_FTSR4","STCP_GOA2","1"
"STCP_FTSR4","STCP_GUFE1","1"
"STCP_FTSR4","STCP_GUFE2","1"
"STCP_FTSR4","STCP_GUFS1","1"
"STCP_FTSR4","STCP_GUFS2","1"
"STCP_FTSR4","STCP_GUIF2","1"
"STCP_FTSR4","STCP_ISRH4","1"
"STCP_FTSR4","STCP_LARJ1","1"
"STCP_FTSR4","STCP_LARJ2","1"
"STCP_FTSR4","STCP_LIN1","1"
"STCP_FTSR4","STCP_LMG1","1"
"STCP_FTSR4","STCP_LMG2","1"
"STCP_FTSR4","STCP_PRD1","1"
"STCP_FTSR4","STCP_STN2","1"
"STCP_GAN2","STCP_JPR1","1"
"STCP_GAN2","STCP_JPR2","1"
"STCP_GAN2","STCP_MAV2","1"
"STCP_GAN2","STCP_PQN2","1"
"STCP_GAN2","STCP_RAEP2","1"
"STCP_GAN2","STCP_RTE3","1"
"STCP_GENT","STCP_GENT2","1"
"STCP_GENT","STCP_GENT3","1"
"STCP_GENT","STCP_GGT3","1"
"STCP_GENT","STCP_ICDF1","1"
"STCP_GENT","STCP_INFH2","1"
"STCP_GENT","STCP_JP1","1"
"STCP_GENT","STCP_LGEQ1","1"
"STCP_GENT","STCP_LGM2","1"
"STCP_GENT","STCP_LV4","1"
"STCP_GENT","STCP_MAKR3","1"
"STCP_GENT","STCP_MAKR4","1"
"STCP_GENT","STCP_MAKR6","1"
"STCP_GENT","STCP_MPL1","1"
"STCP_GENT","STCP_MPL3","1"
"STCP_GENT","STCP_MPL7","1"
"STCP_GENT","STCP_NSHP","1"
"STCP_GENT","STCP_PINM1","1"
"STCP_GENT","STCP_PLU2","1"
"STCP_GENT","STCP_PLU3","1"
"STCP_GENT","STCP_PRMR2","1"
"STCP_GENT","STCP_PT2","1"
"STCP_GENT","STCP_RBR1","1"
"STCP_GENT","STCP_RBSS2","1"
"STCP_GENT","STCP_RFL2","1"
"STCP_GENT","STCP_RMT1","1"
"STCP_GENT","STCP_RMT2","1"
"STCP_GENT","STCP_SJB1","1"
"STCP_GENT","STCP_SO1","1"
"STCP_GENT","STCP_SO2","1"
"STCP_GENT","STCP_SO3","1"
"STCP_GENT","STCP_SO4","1"
"STCP_GENT","STCP_VAL","1"
"STCP_GENT","STCP_VIS1","1"
"STCP_GENT2","STCP_GENT3","1"
"STCP_GENT2","STCP_GGT3","1"
"STCP_GENT2","STCP_ICDF1","1"
"STCP_GENT2","STCP_INFH2","1"
"STCP_GENT2","STCP_JP1","1"
"STCP_GENT2","STCP_LGEQ1","1"
"STCP_GENT2","STCP_LGM2","1"
"STCP_GENT2","STCP_LV4","2"
"STCP_GENT2","STCP_MAKR3","1"
"STCP_GENT2","STCP_MAKR4","1"
"STCP_GENT2","STCP_MAKR6","1"
"STCP_GENT2","STCP_MPL1","1"
"STCP_GENT2","STCP_MPL3","1"
"STCP_GENT2","STCP_MPL7","1"
"STCP_GENT2","STCP_NSHP","1"
"STCP_GENT2","STCP_PINM1","1"
"STCP_GENT2","STCP_PLU2","1"
"STCP_GENT2","STCP_PLU3","1"
"STCP_GENT2","STCP_PRMR2","1"
"STCP_GENT2","STCP_PT2","1"
"STCP_GENT2","STCP_RBR1","1"
"STCP_GENT2","STCP_RBSS2","1"
"STCP_GENT2","STCP_RFL2","1"
"STCP_GENT2","STCP_RMT1","1"
"STCP_GENT2","STCP_RMT2","1"
"STCP_GENT2","STCP_SJB1","1"
"STCP_GENT2","STCP_SO1","1"
"STCP_GENT2","STCP_SO2","1"
"STCP_GENT2","STCP_SO3","1"
"STCP_GENT2","STCP_SO4","1"
"STCP_GENT2","STCP_VAL","1"
"STCP_GENT2","STCP_VIS1","1"
"STCP_GENT2","STCP_LGDM2","1"
"STCP_GENT3","STCP_GGT3","1"
"STCP_GENT3","STCP_ICDF1","1"
"STCP_GENT3","STCP_INFH2","1"
"STCP_GENT3","STCP_JP1","1"
"STCP_GENT3","STCP_LGEQ1","1"
"STCP_GENT3","STCP_LGM2","1"
"STCP_GENT3","STCP_LV4","1"
"STCP_GENT3","STCP_MAKR3","1"
"STCP_GENT3","STCP_MAKR4","1"
"STCP_GENT3","STCP_MAKR6","1"
"STCP_GENT3","STCP_MPL1","1"
"STCP_GENT3","STCP_MPL3","1"
"STCP_GENT3","STCP_MPL7","1"
"STCP_GENT3","STCP_NSHP","1"
"STCP_GENT3","STCP_PINM1","1"
"STCP_GENT3","STCP_PLU2","1"
"STCP_GENT3","STCP_PLU3","1"
"STCP_GENT3","STCP_PRMR2","1"
"STCP_GENT3","STCP_PT2","1"
"STCP_GENT3","STCP_RBR1","1"
"STCP_GENT3","STCP_RBSS2","1"
"STCP_GENT3","STCP_RFL2","1"
"STCP_GENT3","STCP_RMT1","1"
"STCP_GENT3","STCP_RMT2","1"
"STCP_GENT3","STCP_SJB1","1"
"STCP_GENT3","STCP_SO1","1"
"STCP_GENT3","STCP_SO2","1"
"STCP_GENT3","STCP_SO3","1"
"STCP_GENT3","STCP_SO4","1"
"STCP_GENT3","STCP_VAL","1"
"STCP_GENT3","STCP_VIS1","1"
"STCP_GENT4","STCP_LV2","1"
"STCP_GENT4","STCP_LVP","1"
"STCP_GENT4","STCP_MJP1","1"
"STCP_GENT4","STCP_PCID2","1"
"STCP_GENT4","STCP_PDR","1"
"STCP_GENT4","STCP_PLNT2","1"
"STCP_GENT4","STCP_RCH1","1"
"STCP_GENT4","STCP_RCH2","1"
"STCP_GENT4","STCP_RMOT2","1"
"STCP_GFR2","STCP_IPO5","1"
"STCP_GFR2","STCP_LGAV1","1"
"STCP_GFR2","STCP_PMQ1","1"
"STCP_GFR2","STCP_PMQ2","1"
"STCP_GFR2","STCP_SMM1","1"
"STCP_GGT1","STCP_JB2","1"
"STCP_GGT1","STCP_MARS1","1"
"STCP_GGT1","STCP_MAV2","1"
"STCP_GGT1","STCP_MPL7","1"
"STCP_GGT1","STCP_PASS1","1"
"STCP_GGT1","STCP_RCON","1"
"STCP_GGT1","STCP_SCR1","1"
"STCP_GGT1","STCP_SLZ3","1"
"STCP_GGT3","STCP_ICDF1","1"
"STCP_GGT3","STCP_INFH2","1"
"STCP_GGT3","STCP_JP1","1"
"STCP_GGT3","STCP_LGEQ1","1"
"STCP_GGT3","STCP_LGM2","1"
"STCP_GGT3","STCP_LV4","1"
"STCP_GGT3","STCP_MAKR3","1"
"STCP_GGT3","STCP_MAKR4","1"
"STCP_GGT3","STCP_MAKR6","1"
"STCP_GGT3","STCP_MPL1","1"
"STCP_GGT3","STCP_MPL3","1"
"STCP_GGT3","STCP_MPL7","1"
"STCP_GGT3","STCP_NSHP","1"
"STCP_GGT3","STCP_PINM1","1"
"STCP_GGT3","STCP_PLU2","1"
"STCP_GGT3","STCP_PLU3","1"
"STCP_GGT3","STCP_PRMR2","1"
"STCP_GGT3","STCP_PT2","1"
"STCP_GGT3","STCP_RBR1","1"
"STCP_GGT3","STCP_RBSS2","1"
"STCP_GGT3","STCP_RFL2","1"
"STCP_GGT3","STCP_RMT1","1"
"STCP_GGT3","STCP_RMT2","1"
"STCP_GGT3","STCP_SJB1","1"
"STCP_GGT3","STCP_SO1","1"
"STCP_GGT3","STCP_SO2","1"
"STCP_GGT3","STCP_SO3","1"
"STCP_GGT3","STCP_SO4","1"
"STCP_GGT3","STCP_VAL","1"
"STCP_GGT3","STCP_VIS1","1"
"STCP_GIT1","STCP_GIT2","2"
"STCP_GIT1","STCP_MPL2","2"
"STCP_GIT1","STCP_PML1","1"
"STCP_GIT1","STCP_HSJ11","1"
"STCP_GIT1","STCP_IGRT2","1"
"STCP_GIT1","STCP_ISRH4","1"
"STCP_GIT1","STCP_MPL7","1"
"STCP_GIT1","STCP_PQN2","1"
"STCP_GIT1","STCP_RC1","1"
"STCP_GIT1","STCP_SR2","1"
"STCP_GIT1","STCP_SR5","1"
"STCP_GIT1","STCP_SR6","1"
"STCP_GIT1","STCP_STCZ2","1"
"STCP_GIT1","STCP_TRI2","1"
"STCP_GIT1","STCP_TVFO1","1"
"STCP_GIT1","STCP_VLC2","1"
"STCP_GIT2","STCP_MPL2","2"
"STCP_GIT2","STCP_PML1","1"
"STCP_GIT2","STCP_HSJ11","1"
"STCP_GIT2","STCP_IGRT2","1"
"STCP_GIT2","STCP_ISRH4","1"
"STCP_GIT2","STCP_MPL7","1"
"STCP_GIT2","STCP_PQN2","1"
"STCP_GIT2","STCP_RC1","1"
"STCP_GIT2","STCP_SR2","1"
"STCP_GIT2","STCP_SR5","1"
"STCP_GIT2","STCP_SR6","1"
"STCP_GIT2","STCP_STCZ2","1"
"STCP_GIT2","STCP_TRI2","1"
"STCP_GIT2","STCP_TVFO1","1"
"STCP_GIT2","STCP_VLC2","1"
"STCP_GLV2","STCP_PCID3","1"
"STCP_GLV2","STCP_PCUA2","1"
"STCP_GLV2","STCP_RC1","1"
"STCP_GLV2","STCP_STBX2","1"
"STCP_GLV2","STCP_SVT3","1"
"STCP_GOA1","STCP_GOA2","1"
"STCP_GOA1","STCP_GUFE1","1"
"STCP_GOA1","STCP_GUFE2","1"
"STCP_GOA1","STCP_GUFS1","1"
"STCP_GOA1","STCP_GUFS2","1"
"STCP_GOA1","STCP_GUIF2","1"
"STCP_GOA1","STCP_ISRH4","1"
"STCP_GOA1","STCP_LARJ1","1"
"STCP_GOA1","STCP_LARJ2","1"
"STCP_GOA1","STCP_LIN1","1"
"STCP_GOA1","STCP_LMG1","1"
"STCP_GOA1","STCP_LMG2","1"
"STCP_GOA1","STCP_PRD1","1"
"STCP_GOA1","STCP_STN2","1"
"STCP_GOA2","STCP_GUFE1","1"
"STCP_GOA2","STCP_GUFE2","1"
"STCP_GOA2","STCP_GUFS1","1"
"STCP_GOA2","STCP_GUFS2","1"
"STCP_GOA2","STCP_GUIF2","1"
"STCP_GOA2","STCP_ISRH4","1"
"STCP_GOA2","STCP_LARJ1","1"
"STCP_GOA2","STCP_LARJ2","1"
"STCP_GOA2","STCP_LIN1","1"
"STCP_GOA2","STCP_LMG1","1"
"STCP_GOA2","STCP_LMG2","1"
"STCP_GOA2","STCP_PRD1","1"
"STCP_GOA2","STCP_STN2","1"
"STCP_GODS","STCP_PRF1","1"
"STCP_GODS","STCP_SR2","1"
"STCP_GODS","STCP_SR4","1"
"STCP_GODS","STCP_TAR5","1"
"STCP_GODS","STCP_TAR6","1"
"STCP_GRC1","STCP_IMTT2","1"
"STCP_GRC1","STCP_LRD2","1"
"STCP_GRC1","STCP_MPL7","1"
"STCP_GRC1","STCP_NAT1","1"
"STCP_GRC1","STCP_PPR2","1"
"STCP_GRC1","STCP_PREC1","1"
"STCP_GRC1","STCP_QTL2","1"
"STCP_GRC1","STCP_RAEP4","1"
"STCP_GRC1","STCP_RFAR1","1"
"STCP_GRC1","STCP_RM4","1"
"STCP_GRC1","STCP_SRPT2","1"
"STCP_GRC1","STCP_VIS4","1"
"STCP_GRC1","STCP_VIS5","1"
"STCP_GRC1","STCP_NAT2","1"
"STCP_GRC1","STCP_PCL2","1"
"STCP_GRC1","STCP_PRFL","1"
"STCP_GRC1","STCP_VFM2","1"
"STCP_GSHP1","STCP_GSHP2","1"
"STCP_GSHP1","STCP_PRQC2","1"
"STCP_GSHP1","STCP_RMT1","1"
"STCP_GSHP1","STCP_RMT2","1"
"STCP_GSHP1","STCP_MIM2","1"
"STCP_GSHP1","STCP_MV2","1"
"STCP_GSHP1","STCP_RTP1","1"
"STCP_GSHP1","STCP_RTP2","1"
"STCP_GSHP1","STCP_SO1","1"
"STCP_GSHP2","STCP_PRQC2","1"
"STCP_GSHP2","STCP_RMT1","1"
"STCP_GSHP2","STCP_RMT2","1"
"STCP_GUFE1","STCP_GUFE2","1"
"STCP_GUFE1","STCP_GUFS1","1"
"STCP_GUFE1","STCP_GUFS2","1"
"STCP_GUFE1","STCP_GUIF2","1"
"STCP_GUFE1","STCP_ISRH4","1"
"STCP_GUFE1","STCP_LARJ1","1"
"STCP_GUFE1","STCP_LARJ2","1"
"STCP_GUFE1","STCP_LIN1","1"
"STCP_GUFE1","STCP_LMG1","1"
"STCP_GUFE1","STCP_LMG2","1"
"STCP_GUFE1","STCP_PRD1","1"
"STCP_GUFE1","STCP_STN2","1"
"STCP_GUFE2","STCP_GUFS1","1"
"STCP_GUFE2","STCP_GUFS2","1"
"STCP_GUFE2","STCP_GUIF2","1"
"STCP_GUFE2","STCP_ISRH4","1"
"STCP_GUFE2","STCP_LARJ1","1"
"STCP_GUFE2","STCP_LARJ2","1"
"STCP_GUFE2","STCP_LIN1","1"
"STCP_GUFE2","STCP_LMG1","1"
"STCP_GUFE2","STCP_LMG2","1"
"STCP_GUFE2","STCP_PRD1","1"
"STCP_GUFE2","STCP_STN2","1"
"STCP_GUFS1","STCP_GUFS2","1"
"STCP_GUFS1","STCP_GUIF2","1"
"STCP_GUFS1","STCP_ISRH4","1"
"STCP_GUFS1","STCP_LARJ1","1"
"STCP_GUFS1","STCP_LARJ2","1"
"STCP_GUFS1","STCP_LIN1","1"
"STCP_GUFS1","STCP_LMG1","1"
"STCP_GUFS1","STCP_LMG2","1"
"STCP_GUFS1","STCP_PRD1","1"
"STCP_GUFS1","STCP_STN2","1"
"STCP_GUFS2","STCP_GUIF2","1"
"STCP_GUFS2","STCP_ISRH4","1"
"STCP_GUFS2","STCP_LARJ1","1"
"STCP_GUFS2","STCP_LARJ2","1"
"STCP_GUFS2","STCP_LIN1","1"
"STCP_GUFS2","STCP_LMG1","1"
"STCP_GUFS2","STCP_LMG2","1"
"STCP_GUFS2","STCP_PRD1","1"
"STCP_GUFS2","STCP_STN2","1"
"STCP_GUIF1","STCP_MLH1","1"
"STCP_GUIF1","STCP_MTSP2","1"
"STCP_GUIF1","STCP_PCRR2","1"
"STCP_GUIF1","STCP_VGM3","1"
"STCP_GUIF2","STCP_ISRH4","1"
"STCP_GUIF2","STCP_LARJ1","1"
"STCP_GUIF2","STCP_LARJ2","1"
"STCP_GUIF2","STCP_LIN1","1"
"STCP_GUIF2","STCP_LMG1","1"
"STCP_GUIF2","STCP_LMG2","1"
"STCP_GUIF2","STCP_PRD1","1"
"STCP_GUIF2","STCP_STN2","1"
"STCP_HMCH2","STCP_IFOZ2","1"
"STCP_HMCH2","STCP_MFZ2","1"
"STCP_HMCH2","STCP_PASS1","1"
"STCP_HMCH2","STCP_RF1","1"
"STCP_HMCH2","STCP_RFAR1","1"
"STCP_HMCH2","STCP_SONH","1"
"STCP_HMCH2","STCP_SST1","1"
"STCP_HMCH2","STCP_SST2","1"
"STCP_HMCH2","STCP_TXP1","1"
"STCP_HMCH2","STCP_VFM1","1"
"STCP_HMGL5","STCP_LDD6","1"
"STCP_HMGL5","STCP_MCBL","1"
"STCP_HMGL5","STCP_MTB1","1"
"STCP_HMGL5","STCP_MTB2","1"
"STCP_HMGL5","STCP_PPR2","1"
"STCP_HSJ11","STCP_IGRT2","1"
"STCP_HSJ11","STCP_ISRH4","1"
"STCP_HSJ11","STCP_MPL2","1"
"STCP_HSJ11","STCP_MPL7","1"
"STCP_HSJ11","STCP_PQN2","1"
"STCP_HSJ11","STCP_RC1","1"
"STCP_HSJ11","STCP_SR2","1"
"STCP_HSJ11","STCP_SR5","1"
"STCP_HSJ11","STCP_SR6","1"
"STCP_HSJ11","STCP_STCZ2","1"
"STCP_HSJ11","STCP_TRI2","1"
"STCP_HSJ11","STCP_TVFO1","1"
"STCP_HSJ11","STCP_VLC2","1"
"STCP_HSJ12","STCP_ISEP1","1"
"STCP_HSJ12","STCP_ISEP2","1"
"STCP_HSJ12","STCP_MATR1","1"
"STCP_HSJ12","STCP_MPL1","1"
"STCP_HSJ12","STCP_PQN2","1"
"STCP_HSJ12","STCP_RALG","1"
"STCP_HSJ12","STCP_RNH2","1"
"STCP_HSJ12","STCP_RUL1","1"
"STCP_HSJ3","STCP_MANH1","1"
"STCP_HSJ3","STCP_SBO2","1"
"STCP_HSJ3","STCP_TLHO1","1"
"STCP_HSJ4","STCP_LVR1","1"
"STCP_HSJ4","STCP_LVR2","1"
"STCP_HSJ4","STCP_PLNT1","1"
"STCP_HSJ4","STCP_PLNT2","1"
"STCP_HSJ4","STCP_SMM1","1"
"STCP_ICDF1","STCP_INFH2","1"
"STCP_ICDF1","STCP_JP1","1"
"STCP_ICDF1","STCP_LGEQ1","1"
"STCP_ICDF1","STCP_LGM2","1"
"STCP_ICDF1","STCP_LV4","1"
"STCP_ICDF1","STCP_MAKR3","1"
"STCP_ICDF1","STCP_MAKR4","1"
"STCP_ICDF1","STCP_MAKR6","1"
"STCP_ICDF1","STCP_MPL1","1"
"STCP_ICDF1","STCP_MPL3","1"
"STCP_ICDF1","STCP_MPL7","1"
"STCP_ICDF1","STCP_NSHP","1"
"STCP_ICDF1","STCP_PINM1","1"
"STCP_ICDF1","STCP_PLU2","1"
"STCP_ICDF1","STCP_PLU3","1"
"STCP_ICDF1","STCP_PRMR2","1"
"STCP_ICDF1","STCP_PT2","1"
"STCP_ICDF1","STCP_RBR1","1"
"STCP_ICDF1","STCP_RBSS2","1"
"STCP_ICDF1","STCP_RFL2","1"
"STCP_ICDF1","STCP_RMT1","1"
"STCP_ICDF1","STCP_RMT2","1"
"STCP_ICDF1","STCP_SJB1","1"
"STCP_ICDF1","STCP_SO1","1"
"STCP_ICDF1","STCP_SO2","1"
"STCP_ICDF1","STCP_SO3","1"
"STCP_ICDF1","STCP_SO4","1"
"STCP_ICDF1","STCP_VAL","1"
"STCP_ICDF1","STCP_VIS1","1"
"STCP_IFOZ2","STCP_MFZ2","1"
"STCP_IFOZ2","STCP_PASS1","1"
"STCP_IFOZ2","STCP_RF1","1"
"STCP_IFOZ2","STCP_RFAR1","1"
"STCP_IFOZ2","STCP_SONH","1"
"STCP_IFOZ2","STCP_SST1","1"
"STCP_IFOZ2","STCP_SST2","1"
"STCP_IFOZ2","STCP_TXP1","1"
"STCP_IFOZ2","STCP_VFM1","1"
"STCP_IGRT2","STCP_ISRH4","1"
"STCP_IGRT2","STCP_MPL2","1"
"STCP_IGRT2","STCP_MPL7","1"
"STCP_IGRT2","STCP_PQN2","1"
"STCP_IGRT2","STCP_RC1","1"
"STCP_IGRT2","STCP_SR2","1"
"STCP_IGRT2","STCP_SR5","1"
"STCP_IGRT2","STCP_SR6","1"
"STCP_IGRT2","STCP_STCZ2","1"
"STCP_IGRT2","STCP_TRI2","1"
"STCP_IGRT2","STCP_TVFO1","1"
"STCP_IGRT2","STCP_VLC2","1"
"STCP_IKEA1","STCP_PG2","1"
"STCP_IKEA1","STCP_PRFL","1"
"STCP_IKEA1","STCP_RTE3","1"
"STCP_IKEA1","STCP_RTE4","1"
"STCP_IKEA1","STCP_SJB2","1"
"STCP_IKEA1","STCP_STJ2","1"
"STCP_IKEA1","STCP_STJ3","1"
"STCP_IKEA1","STCP_STJ4","1"
"STCP_IKEA1","STCP_MATM1","1"
"STCP_IKEA1","STCP_PDR2","1"
"STCP_IKEA1","STCP_PRS1","1"
"STCP_IKEA1","STCP_VLGE1","1"
"STCP_IMTT2","STCP_LRD2","1"
"STCP_IMTT2","STCP_MPL7","1"
"STCP_IMTT2","STCP_NAT1","1"
"STCP_IMTT2","STCP_PPR2","1"
"STCP_IMTT2","STCP_PREC1","1"
"STCP_IMTT2","STCP_QTL2","1"
"STCP_IMTT2","STCP_RAEP4","1"
"STCP_IMTT2","STCP_RFAR1","1"
"STCP_IMTT2","STCP_RM4","1"
"STCP_IMTT2","STCP_SRPT2","1"
"STCP_IMTT2","STCP_VIS4","1"
"STCP_IMTT2","STCP_VIS5","1"
"STCP_INFH2","STCP_JP1","1"
"STCP_INFH2","STCP_LGEQ1","1"
"STCP_INFH2","STCP_LGM2","1"
"STCP_INFH2","STCP_LV4","1"
"STCP_INFH2","STCP_MAKR3","1"
"STCP_INFH2","STCP_MAKR4","1"
"STCP_INFH2","STCP_MAKR6","1"
"STCP_INFH2","STCP_MPL1","1"
"STCP_INFH2","STCP_MPL3","1"
"STCP_INFH2","STCP_MPL7","1"
"STCP_INFH2","STCP_NSHP","1"
"STCP_INFH2","STCP_PINM1","1"
"STCP_INFH2","STCP_PLU2","1"
"STCP_INFH2","STCP_PLU3","1"
"STCP_INFH2","STCP_PRMR2","1"
"STCP_INFH2","STCP_PT2","1"
"STCP_INFH2","STCP_RBR1","1"
"STCP_INFH2","STCP_RBSS2","1"
"STCP_INFH2","STCP_RFL2","1"
"STCP_INFH2","STCP_RMT1","1"
"STCP_INFH2","STCP_RMT2","1"
"STCP_INFH2","STCP_SJB1","1"
"STCP_INFH2","STCP_SO1","1"
"STCP_INFH2","STCP_SO2","1"
"STCP_INFH2","STCP_SO3","1"
"STCP_INFH2","STCP_SO4","1"
"STCP_INFH2","STCP_VAL","1"
"STCP_INFH2","STCP_VIS1","1"
"STCP_IPO4","STCP_JDEU4","1"
"STCP_IPO4","STCP_SR6","1"
"STCP_IPO5","STCP_LGAV1","1"
"STCP_IPO5","STCP_PMQ1","1"
"STCP_IPO5","STCP_PMQ2","1"
"STCP_IPO5","STCP_SMM1","1"
"STCP_ISEP1","STCP_ISEP2","1"
"STCP_ISEP1","STCP_MATR1","1"
"STCP_ISEP1","STCP_MPL1","1"
"STCP_ISEP1","STCP_PQN2","1"
"STCP_ISEP1","STCP_RALG","1"
"STCP_ISEP1","STCP_RNH2","1"
"STCP_ISEP1","STCP_RUL1","1"
"STCP_ISEP2","STCP_MATR1","1"
"STCP_ISEP2","STCP_MPL1","1"
"STCP_ISEP2","STCP_PQN2","1"
"STCP_ISEP2","STCP_RALG","1"
"STCP_ISEP2","STCP_RNH2","1"
"STCP_ISEP2","STCP_RUL1","1"
"STCP_ISRH4","STCP_LARJ1","1"
"STCP_ISRH4","STCP_LARJ2","1"
"STCP_ISRH4","STCP_LIN1","1"
"STCP_ISRH4","STCP_LMG1","1"
"STCP_ISRH4","STCP_LMG2","1"
"STCP_ISRH4","STCP_PRD1","1"
"STCP_ISRH4","STCP_STN2","1"
"STCP_ISRH4","STCP_MPL2","1"
"STCP_ISRH4","STCP_MPL7","1"
"STCP_ISRH4","STCP_PQN2","1"
"STCP_ISRH4","STCP_RC1","1"
"STCP_ISRH4","STCP_SR2","1"
"STCP_ISRH4","STCP_SR5","1"
"STCP_ISRH4","STCP_SR6","1"
"STCP_ISRH4","STCP_STCZ2","1"
"STCP_ISRH4","STCP_TRI2","1"
"STCP_ISRH4","STCP_TVFO1","1"
"STCP_ISRH4","STCP_VLC2","1"
"STCP_JB1","STCP_JB2","1"
"STCP_JB1","STCP_MCBL","1"
"STCP_JB1","STCP_PLM2","1"
"STCP_JB1","STCP_PLNT1","1"
"STCP_JB1","STCP_PLNT2","1"
"STCP_JB1","STCP_SCRP5","1"
"STCP_JB2","STCP_MCBL","1"
"STCP_JB2","STCP_PLM2","1"
"STCP_JB2","STCP_PLNT1","1"
"STCP_JB2","STCP_PLNT2","1"
"STCP_JB2","STCP_SCRP5","1"
"STCP_JB2","STCP_MARS1","1"
"STCP_JB2","STCP_MAV2","1"
"STCP_JB2","STCP_MPL7","1"
"STCP_JB2","STCP_PASS1","1"
"STCP_JB2","STCP_RCON","1"
"STCP_JB2","STCP_SCR1","1"
"STCP_JB2","STCP_SLZ3","1"
"STCP_JDEU3","STCP_JDEU4","1"
"STCP_JM1","STCP_MPL4","1"
"STCP_JM1","STCP_PCID2","1"
"STCP_JM1","STCP_PISC","1"
"STCP_JM2","STCP_PCL2","1"
"STCP_JM2","STCP_PT2","1"
"STCP_JM2","STCP_STC1","1"
"STCP_JNN2","STCP_RFAR1","1"
"STCP_JP1","STCP_LGEQ1","1"
"STCP_JP1","STCP_LGM2","1"
"STCP_JP1","STCP_LV4","1"
"STCP_JP1","STCP_MAKR3","1"
"STCP_JP1","STCP_MAKR4","1"
"STCP_JP1","STCP_MAKR6","1"
"STCP_JP1","STCP_MPL1","1"
"STCP_JP1","STCP_MPL3","1"
"STCP_JP1","STCP_MPL7","1"
"STCP_JP1","STCP_NSHP","1"
"STCP_JP1","STCP_PINM1","1"
"STCP_JP1","STCP_PLU2","1"
"STCP_JP1","STCP_PLU3","1"
"STCP_JP1","STCP_PRMR2","1"
"STCP_JP1","STCP_PT2","1"
"STCP_JP1","STCP_RBR1","1"
"STCP_JP1","STCP_RBSS2","1"
"STCP_JP1","STCP_RFL2","1"
"STCP_JP1","STCP_RMT1","1"
"STCP_JP1","STCP_RMT2","1"
"STCP_JP1","STCP_SJB1","1"
"STCP_JP1","STCP_SO1","1"
"STCP_JP1","STCP_SO2","1"
"STCP_JP1","STCP_SO3","1"
"STCP_JP1","STCP_SO4","1"
"STCP_JP1","STCP_VAL","1"
"STCP_JP1","STCP_VIS1","1"
"STCP_JPR1","STCP_JPR2","1"
"STCP_JPR1","STCP_MAV2","1"
"STCP_JPR1","STCP_PQN2","1"
"STCP_JPR1","STCP_RAEP2","1"
"STCP_JPR1","STCP_RTE3","1"
"STCP_JPR2","STCP_MAV2","1"
"STCP_JPR2","STCP_PQN2","1"
"STCP_JPR2","STCP_RAEP2","1"
"STCP_JPR2","STCP_RTE3","1"
"STCP_LARJ1","STCP_LARJ2","1"
"STCP_LARJ1","STCP_LIN1","1"
"STCP_LARJ1","STCP_LMG1","1"
"STCP_LARJ1","STCP_LMG2","1"
"STCP_LARJ1","STCP_PRD1","1"
"STCP_LARJ1","STCP_STN2","1"
"STCP_LARJ2","STCP_LIN1","1"
"STCP_LARJ2","STCP_LMG1","1"
"STCP_LARJ2","STCP_LMG2","1"
"STCP_LARJ2","STCP_PRD1","1"
"STCP_LARJ2","STCP_STN2","1"
